species	S149	S150	S152	S153	S157	S113	S114	S130	S146	S802	S20	S27	S32	S45	S107	taxonomy
s_Aeromonas cavernicola	667.9142	3964.5096	4358.2986	3628.2642	4116.8875	3133.6681	4690.9709	23.9007	2158.9817	354.6667	8.0053	9.8924	40.7426	3440.644	8.3555	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Aeromonadaceae;g_Aeromonas;s_Aeromonas cavernicola
s_Unclassified_g_Acidovorax	1209.7101	99.3122	25.7288	20.7591	45.5908	61.9226	0	36.1471	165.9605	64.0914	7.404	27542.3403	493.178	0	143.2536	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Acidovorax;s_Unclassified_g_Acidovorax
s_QGON01 sp003660235	184.7649	331.0188	5404.0447	6301.0129	912.9875	7077.1629	3836.0737	0	1622.0664	43.2743	1.963	1.7559	27.8232	3965.976	0.8644	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Chromatiales;f_Sedimenticolaceae;g_QGON01;s_QGON01 sp003660235
s_DB6-IX sp002903145	72.5089	1512.7496	5988.7132	6298.5792	1196.4523	5371.0786	3616.9222	6.8005	998.2152	127.1315	0	0	40.4516	4173.0029	0	d_Bacteria;p_Bdellovibrionota;c_Bacteriovoracia;o_Bacteriovoracales;f_Bacteriovoracaceae;g_DB6-IX;s_DB6-IX sp002903145
s_Paraglaciecola sp011378905	258.5978	342.2032	4811.1333	5646.7266	782.8998	4925.1995	3633.7211	5.7629	3884.7622	136.1815	2.2485	1.0715	8.4918	4318.9659	1.4526	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Alteromonadaceae;g_Paraglaciecola;s_Paraglaciecola sp011378905
s_Luteimonas sp016615955	8179.0523	332.2135	38.4659	9.7951	0	9.21	0	978.164	32.0164	128.2624	30.5007	18492.0241	233.9158	0	189.183	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Xanthomonadaceae;g_Luteimonas;s_Luteimonas sp016615955
s_UBA1096 sp002684915	182.8216	431.1568	5538.0826	4483.3806	1228.9495	6764.6844	3705.624	0	2401.505	103.0118	6.9231	18.0231	72.8909	3502.9575	1.4217	d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Pedosphaerales;f_UBA1096;g_UBA1096;s_UBA1096 sp002684915
s_Gallilactobacillus intestinavium	0	0	0	0	27.0026	4.3082	2053.4675	5210.4211	250.128	12169.696	572.0424	4655.1022	2484.6133	63.0887	0.9522	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Gallilactobacillus;s_Gallilactobacillus intestinavium
s_Unclassified_f_Actinomycetaceae	3170.2887	7051.7606	20.4946	0	365.4095	107.3685	421.5303	57.456	1862.6637	2678.999	55.2818	518.6308	6587.9661	170.157	3788.9614	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Actinomycetaceae;g_Unclassified_f_Actinomycetaceae;s_Unclassified_f_Actinomycetaceae
s_Plesiomonas shigelloides	25.8075	55.6714	287.1431	0	125.9612	0	20864.5199	993.7444	21.6261	157.9095	883.9452	58.422	1768.394	1560.3741	14.6897	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Plesiomonas;s_Plesiomonas shigelloides
s_Leucobacter komagatae A	423.7775	143.3808	30.3886	0	4.8095	0	13.1846	18.0697	77.9191	171.7888	39.2728	580.2547	274.2687	0	24464.7189	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Microbacteriaceae;g_Leucobacter;s_Leucobacter komagatae A
s_Unclassified_f_Micrococcaceae	8122.3585	3232.5965	41.4636	0	241.5964	22.9103	305.1261	315.2192	2945.4793	7789.0079	59.5283	579.1556	900.4563	128.0376	1212.8666	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Micrococcaceae;g_Unclassified_f_Micrococcaceae;s_Unclassified_f_Micrococcaceae
s_Flavobacterium sp011751075	0	0	6168.0899	6477.0543	801.1224	5091.1609	2908.5027	0	425.864	0	0	1.3415	5.6786	2554.6554	0.9532	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_Flavobacteriaceae;g_Flavobacterium;s_Flavobacterium sp011751075
s_Phenylobacterium sp001429025	250.5282	0	0	0	7.9157	0	0	12.8928	27.0343	27.4492	2.5426	23391.2752	108.6912	5.0604	24.1055	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Caulobacterales;f_Caulobacteraceae;g_Phenylobacterium;s_Phenylobacterium sp001429025
s_Cetobacterium A somerae	12.976	0	231.5674	18.6268	275.7888	28.5235	149.6582	16993.0996	0	0	370.0357	113.1917	3426.0995	1742.4027	10.2211	d_Bacteria;p_Fusobacteriota;c_Fusobacteriia;o_Fusobacteriales;f_Fusobacteriaceae;g_Cetobacterium A;s_Cetobacterium A somerae
s_Unclassified_g_Brevundimonas	949.5733	274.5154	413.4449	24.0682	84.5581	22.5985	61.9425	125.5281	47.6738	67.6365	13.6703	18287.9236	1029.6919	55.2144	1828.1477	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Caulobacterales;f_Caulobacteraceae;g_Brevundimonas;s_Unclassified_g_Brevundimonas
s_Pseudidiomarina aestuarii A	85.1142	0	4396.8791	4505.2156	384.1325	3685.2859	3100.76	0	3817.8624	0	7.1132	0	23.5394	3268.9739	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Alteromonadaceae;g_Pseudidiomarina;s_Pseudidiomarina aestuarii A
s_Arctic96AD-7 sp002685535	4234.5838	234.0324	776.4028	697.1919	579.6234	1241.9213	652.7547	0	8641.2412	0	1.9613	28.595	5.9796	5941.8315	2.0996	d_Bacteria;p_SAR324;c_SAR324;o_SAR324;f_NAC60-12;g_Arctic96AD-7;s_Arctic96AD-7 sp002685535
s_Epulopiscium C sp002007315	7.4579	0	3806.1958	4264.4207	903.9099	7090.9035	2443.0718	44.7627	301.7684	46.1592	4.5667	0	38.8685	4012.9912	1.7032	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Cellulosilyticaceae;g_Epulopiscium C;s_Epulopiscium C sp002007315
s_Paracoccus sphaerophysae	4444.9294	246.6485	0	0	29.9612	15.1584	0	167.4569	8.4536	89.013	9.8351	17269.6344	375.4116	0	249.615	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Paracoccus;s_Paracoccus sphaerophysae
s_Unclassified_p_Myxococcota	163.8502	946.7377	3916.3695	4672.017	644.4824	4835.3673	2766.4022	11.7826	1068.3255	278.1648	1.0036	0.8157	20.5874	3534.6243	0.5176	d_Bacteria;p_Myxococcota;c_Unclassified_p_Myxococcota;o_Unclassified_p_Myxococcota;f_Unclassified_p_Myxococcota;g_Unclassified_p_Myxococcota;s_Unclassified_p_Myxococcota
s_Tissierella B creatinini	276.5468	659.7456	4064.8995	2688.918	2248.3711	4619.7465	4076.8382	66.936	1804.5031	23.8532	2.9713	3.9305	83.6263	2053.1281	1.6522	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Tissierellales;f_Tissierellaceae;g_Tissierella B;s_Tissierella B creatinini
s_Unclassified_g_Giesbergeria	1014.6293	0	0	0	42.0301	0	0	37.1722	156.9991	35.7006	6.4773	21016.9893	56.9167	0	128.2851	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Giesbergeria;s_Unclassified_g_Giesbergeria
s_Unclassified_f_Microbacteriaceae	3662.2145	2668.9588	444.0032	336.9438	251.8978	407.7423	842.3503	174.4259	1283.3924	803.2581	26.0902	516.6255	629.714	269.1538	9638.69	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Microbacteriaceae;g_Unclassified_f_Microbacteriaceae;s_Unclassified_f_Microbacteriaceae
s_Unclassified_g_Paraclostridium	452.1334	13.1767	2755.1605	0	111.8256	0	3775.7884	6043.6089	24.07	12.9293	5195.509	11.3099	1936.9389	890.8891	219.0159	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Peptostreptococcales;f_Peptostreptococcaceae;g_Paraclostridium;s_Unclassified_g_Paraclostridium
s_Unclassified_g_Pseudomonas E	2078.6225	567.9703	416.9992	464.1116	228.6373	355.9229	104.5439	209.9427	444.6593	167.7683	12.4509	4019.9143	2640.345	57.7788	9374.12	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas E;s_Unclassified_g_Pseudomonas E
s_Kluyvera georgiana	1524.6997	10784.8911	864.4402	0	1526.62	211.0845	2893.0539	20.1342	1000.8067	1580.4374	46.1017	7.2959	41.761	606.1128	3.6524	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Kluyvera;s_Kluyvera georgiana
s_Clostridium sp000498355	48.6911	0	1098.0908	0	7.3464	0	567.072	10611.1958	18.7707	12.3445	5824.3671	69.2945	2176.0928	122.9104	415.4398	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium;s_Clostridium sp000498355
s_Unclassified_g_CCUG-7971	9421.1345	0	63.3673	0	30.099	0	113.5415	4827.1509	19.2038	183.4574	159.3841	0	752.7633	13.1163	5221.0262	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Peptostreptococcales;f_Peptostreptococcaceae;g_CCUG-7971;s_Unclassified_g_CCUG-7971
s_Paenochrobactrum gallinarii	472.1777	69.6856	18.1875	0	75.8634	0	0	40.0121	49.5263	72.4538	9.2577	190.4166	740.3243	0	18852.5057	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales A;f_Rhizobiaceae A;g_Paenochrobactrum;s_Paenochrobactrum gallinarii
s_Oryzisolibacter propanilivorax	743.3948	0	0	0	59.565	11.5753	14.1114	7.8782	112.5558	16.8426	4.7262	19097.1338	167.8608	0	81.2713	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Oryzisolibacter;s_Oryzisolibacter propanilivorax
s_Unclassified_f_Rhodobacteraceae	2951.1614	986.4804	472.1576	3.9365	423.1829	102.7687	682.7761	178.135	599.9347	797.1958	11.936	10933.4245	450.1699	182.1157	1328.4097	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Unclassified_f_Rhodobacteraceae;s_Unclassified_f_Rhodobacteraceae
s_Unclassified_g_Shinella	1563.9212	278.9395	8.4578	0	312.914	10.2847	133.6393	55.7225	126.4528	313.6586	8.5508	9228.4661	815.1626	6.467	7139.4755	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_Shinella;s_Unclassified_g_Shinella
s_Unclassified_g_Pulveribacter	630.0959	37.3405	26.4107	0	24.3381	0	28.9453	11.1474	77.7257	33.7051	1.594	18455.6599	152.2322	0	66.2993	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Pulveribacter;s_Unclassified_g_Pulveribacter
s_Unclassified_g_Aeromonas	101.4197	0	3508.9407	4537.0034	452.9174	3794.3766	2969.769	17.7372	1601.727	2.652	4.8556	11.2941	31.7256	2098.7032	25.3501	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Aeromonadaceae;g_Aeromonas;s_Unclassified_g_Aeromonas
s_Unclassified_f_Pasteurellaceae	107.5694	48.3621	757.8904	646.3958	179.6812	167.921	11499.6878	462.7199	570.5185	3.4158	2680.9094	1317.3982	175.2316	358.4404	0.7637	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Pasteurellaceae;g_Unclassified_f_Pasteurellaceae;s_Unclassified_f_Pasteurellaceae
s_Unclassified_f_Fusobacteriaceae	15.0394	2.2477	237.0437	41.4706	2044.1808	26.297	298.9386	9825.2198	0	0	959.5083	104.1198	2695.775	2369.8152	11.836	d_Bacteria;p_Fusobacteriota;c_Fusobacteriia;o_Fusobacteriales;f_Fusobacteriaceae;g_Unclassified_f_Fusobacteriaceae;s_Unclassified_f_Fusobacteriaceae
s_Epulopiscium D sp002007365	66.9272	0	2986.3886	3882.809	485.5778	4306.1534	3427.757	0	830.2912	0	0.8202	0.5479	7.4877	2248.678	0.6722	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Cellulosilyticaceae;g_Epulopiscium D;s_Epulopiscium D sp002007365
s_Corynebacterium amycolatum A	885.5159	3011.8272	0	0	234.3197	0	10.2918	124.2393	563.8525	13199.3409	2.0479	33.6256	42.9523	0	52.6838	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Mycobacteriaceae;g_Corynebacterium;s_Corynebacterium amycolatum A
s_Rothia halotolerans	3531.6663	2498.0605	0	0	189.8488	30.2483	126.2125	150.2279	2805.2924	7341.3372	11.0292	566.02	393.5186	77.7956	289.4188	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Micrococcaceae;g_Rothia;s_Rothia halotolerans
s_Unclassified_f_Sphingomonadaceae	2599.3018	69.1201	837.8031	801.708	164.767	1367.202	872.8197	136.7838	371.3023	0	11.4675	9262.9669	74.2199	1065.2552	143.4491	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Unclassified_f_Sphingomonadaceae;s_Unclassified_f_Sphingomonadaceae
s_Acinetobacter idrijaensis	133.5614	359.7334	3583.8764	3946.4288	635.6	4906.9789	2366.8798	44.8087	623.914	0	16.2944	27.6503	49.7002	764.1157	16.5056	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Moraxellaceae;g_Acinetobacter;s_Acinetobacter idrijaensis
s_Lysobacter sp015209725	397.6902	28.9202	0	0	0	8.2865	0	192.0345	9.6463	52.661	5.9938	2533.439	197.1529	0	14038.7431	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Xanthomonadaceae;g_Lysobacter;s_Lysobacter sp015209725
s_Helicobacter H anseris	216.7305	35.8847	185.0457	84.4844	11958.4045	27.6605	465.0215	91.397	14.9924	0	8.227	359.914	26.116	3872.9367	53.3175	d_Bacteria;p_Campylobacterota;c_Campylobacteria;o_Campylobacterales;f_Helicobacteraceae;g_Helicobacter H;s_Helicobacter H anseris
s_UBA4719 sp014377705	3536.6753	0	0	0	26.4522	214.0176	216.6452	0	223.8074	0	0	1.8192	0	13146.015	2.3663	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Dermatophilaceae;g_UBA4719;s_UBA4719 sp014377705
s_Unclassified_g_Arachnia	4680.8738	512.1324	0	0	34.3126	0	162.4405	282.4254	549.9758	347.057	19.1764	779.8478	2035.8706	0	7912.4904	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Propionibacteriales;f_Propionibacteriaceae;g_Arachnia;s_Unclassified_g_Arachnia
s_Bacteroides sp002471185	182.1573	697.3087	2701.3235	3476.6237	730.4098	3109.1902	1959.3259	8.943	1859.7338	231.6343	3.3136	2.5367	13.6986	2147.5195	1.2797	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides sp002471185
s_Unclassified_o_Burkholderiales	259.3005	0	1962.8908	2039.4399	446.3749	1731.0326	1335.3239	25.3746	877.9219	1.782	42.9736	6467.3201	77.7601	1293.3913	408.4975	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Unclassified_o_Burkholderiales;g_Unclassified_o_Burkholderiales;s_Unclassified_o_Burkholderiales
s_Escherichia sp004211955	17.8644	0	17.5193	0	12.9989	0	0	191.3426	115.2958	30.5567	12303.6815	206.7542	3627.6816	0	7.5136	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia sp004211955
s_Kocuria carniphila	11511.943	1172.4466	0	0	33.2982	9.21	13.2543	647.1139	57.5924	814.6085	51.4219	1668.6797	357.8636	0	165.6507	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Micrococcaceae;g_Kocuria;s_Kocuria carniphila
s_Unclassified_p_Actinobacteriota	2183.51	3250.0599	1160.4148	1764.6092	787.5379	947.1759	1035.9567	160.3087	851.9609	833.1	26.2792	379.4235	413.6109	469.2454	2040.169	d_Bacteria;p_Actinobacteriota;c_Unclassified_p_Actinobacteriota;o_Unclassified_p_Actinobacteriota;f_Unclassified_p_Actinobacteriota;g_Unclassified_p_Actinobacteriota;s_Unclassified_p_Actinobacteriota
s_Unclassified_g_Kaistella	410.4877	0	0	0	0	0	0	342.954	0	0	15.9517	15178.1646	104.0941	0	18.8916	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_Weeksellaceae;g_Kaistella;s_Unclassified_g_Kaistella
s_Cetobacterium A sp905216205	0	0	187.698	0	71.6358	0	33.4403	11305.1833	0	0	263.0494	95.4124	3151.1499	915.5204	5.768	d_Bacteria;p_Fusobacteriota;c_Fusobacteriia;o_Fusobacteriales;f_Fusobacteriaceae;g_Cetobacterium A;s_Cetobacterium A sp905216205
s_Unclassified_g_Gallibacterium	105.3895	29.2832	736.8146	533.42	116.677	110.9035	10298.0117	290.4825	537.817	4.6259	1789.3475	972.3632	120.2038	301.3447	10.0574	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Pasteurellaceae;g_Gallibacterium;s_Unclassified_g_Gallibacterium
s_Unclassified_o_Cyanobacteriales	12.5061	209.1299	2344.6174	2612.9568	485.9095	4684.186	2454.0658	9.317	694.1084	0	2.1234	2.5847	0	2158.2161	3.6117	d_Bacteria;p_Cyanobacteria;c_Cyanobacteriia;o_Cyanobacteriales;f_Unclassified_o_Cyanobacteriales;g_Unclassified_o_Cyanobacteriales;s_Unclassified_o_Cyanobacteriales
s_Pseudomonas E fluorescens BA	814.6611	100.6411	48.7605	22.018	78.4957	38.2697	24.2979	56.9663	48.7441	102.5473	7.0303	357.8325	1222.5076	0	12674.8413	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas E;s_Pseudomonas E fluorescens BA
s_Corynebacterium amycolatum	872.3972	2173.6467	0	0	98.1695	0	0	124.6905	674.873	11410.2868	1.2654	32.0406	61.0094	10.5184	32.6357	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Mycobacteriaceae;g_Corynebacterium;s_Corynebacterium amycolatum
s_Unclassified_g_Mobiluncus	3076.5499	2425.472	84.2939	0	702.6981	196.6978	94.2358	33.6391	1758.5716	676.581	6.3448	411.962	2920.3285	266.26	2700.6001	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Actinomycetaceae;g_Mobiluncus;s_Unclassified_g_Mobiluncus
s_Unclassified_f_Rhizobiaceae A	345.3866	64.2081	0	0	4.4922	0	36.1943	4.0672	169.2759	51.2975	6.0848	302.5289	434.9706	0	13876.3179	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales A;f_Rhizobiaceae A;g_Unclassified_f_Rhizobiaceae A;s_Unclassified_f_Rhizobiaceae A
s_Thiodubiliella sp900128405	6.9716	0	3120.8414	3396.3716	473.2019	3114.414	1808.1008	3.083	771.3651	0	1.9103	1.0321	0	2591.1559	0.5575	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_PS1;f_Thioglobaceae;g_Thiodubiliella;s_Thiodubiliella sp900128405
s_Marinobacter guineae	54.0211	0	1778.3292	2976.0274	663.1119	3783.3222	1593.6986	0	2240.0838	0	1.0236	0	15.1714	2027.0869	0.297	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Oleiphilaceae;g_Marinobacter;s_Marinobacter guineae
s_Stenotrophomonas maltophilia	2255.275	27.3386	0	0	34.8494	0	15.3641	174.4803	32.7842	13.931	5.8955	378.3914	2272.5129	0	9790.7154	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Xanthomonadaceae;g_Stenotrophomonas;s_Stenotrophomonas maltophilia
s_Escherichia sp005843885	37.7188	0	48.9815	0	136.8218	0	0	86.8401	72.005	26.7652	10180.9833	207.1432	3821.1911	0	10.2472	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia sp005843885
s_Unclassified_f_Propionibacteriaceae	3717.9136	532.6891	8.1501	0	437.9681	77.4069	8.0218	422.898	2919.0827	1479.5173	30.3439	411.8356	917.0901	0	3463.1889	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Propionibacteriales;f_Propionibacteriaceae;g_Unclassified_f_Propionibacteriaceae;s_Unclassified_f_Propionibacteriaceae
s_Stenotrophomonas maltophilia L	1495.5488	93.9721	50.2336	10.9415	44.1218	17.3191	52.8199	105.8782	242.0941	20.3617	5.709	411.0819	2176.0444	0	9593.2564	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Xanthomonadaceae;g_Stenotrophomonas;s_Stenotrophomonas maltophilia L
s_Escherichia sp001660175	36.1823	0	0	0	46.448	0	11.6539	96.0831	142.7027	49.4414	10539.6382	181.4336	3166.2638	0	8.202	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia sp001660175
s_Unclassified_g_Luteimonas	4258.4552	190.8848	6.6019	53.6206	30.7749	0	0	408.7452	60.811	52.4796	19.0087	8789.88	158.0291	0	120.1305	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Xanthomonadaceae;g_Luteimonas;s_Unclassified_g_Luteimonas
s_Escherichia sp002965065	32.3264	0	0	13.8533	11.4188	0	0	81.8709	74.4323	31.0161	9788.4235	286.7959	3818.7269	0	6.3384	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia sp002965065
s_Unclassified_g_Cutibacterium	2877.4112	1172.5623	0	0	421.5496	0	29.7566	453.7002	6266.5122	2171.0492	52.4848	101.1951	551.8323	0	27.0074	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Propionibacteriales;f_Propionibacteriaceae;g_Cutibacterium;s_Unclassified_g_Cutibacterium
s_Schaedlerella sp004556565	1174.3218	6394.1581	718.9248	133.1992	1161.7628	181.8505	1900.8142	27.811	512.8315	885.2281	432.2141	18.7878	262.3019	200.2757	1.7402	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Schaedlerella;s_Schaedlerella sp004556565
s_Unclassified_f_Lachnospiraceae	237.7375	709.8885	1931.1819	1702.05	966.8477	2694.2203	2482.3322	499.6379	1179.6305	104.1603	377.7032	18.8062	230.4766	689.0785	105.75	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Unclassified_f_Lachnospiraceae;s_Unclassified_f_Lachnospiraceae
s_Kitasatospora herbaricolor	81.002	257.0906	2233.1568	2742.3316	488.9697	3362.6294	1862.8554	0.3986	733.378	137.4905	0.4072	0.7058	5.3048	1753.7562	0.025	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Streptomycetales;f_Streptomycetaceae;g_Kitasatospora;s_Kitasatospora herbaricolor
s_Escherichia fergusonii	56.5872	0	23.0163	0	15.2884	0	0	143.7347	156.9286	64.9745	9092.5729	228.5302	3805.6654	0	14.208	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia fergusonii
s_Flaviflexus huanghaiensis	145.4382	63.5398	0	0	12.9924	0	0	26.8089	21.6313	89.3195	4.5658	84.6144	178.6886	0	12860.2251	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Actinomycetaceae;g_Flaviflexus;s_Flaviflexus huanghaiensis
s_Unclassified_f_Weeksellaceae	523.1533	0	0	0	0	0	12.0455	423.8464	0	1.9399	11.007	12208.0686	60.0893	25.5134	19.8286	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_Weeksellaceae;g_Unclassified_f_Weeksellaceae;s_Unclassified_f_Weeksellaceae
s_Boudabousia sp019218365	1894.6592	1281.7435	92.2671	0	162.7461	36.5942	356.9872	44.349	2199.4055	1350.4174	43.4097	304.4966	3711.3961	62.7269	1617.4445	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Actinomycetaceae;g_Boudabousia;s_Boudabousia sp019218365
s_Unclassified_g_Clostridium	606.8189	122.477	157.4876	0	39.8338	0	465.5618	5335.3749	0	4.8852	2872.026	130.6873	2836.4802	144.2915	357.8068	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium;s_Unclassified_g_Clostridium
s_Unclassified_f_Thioglobaceae	386.4008	3152.9437	1806.9161	1006.8447	1344.3742	1049.7279	2249.8292	11.8155	732.2159	314.742	7.5472	3.8543	0	865.6782	4.9378	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_PS1;f_Thioglobaceae;g_Unclassified_f_Thioglobaceae;s_Unclassified_f_Thioglobaceae
s_Ochrobactrum A quorumnocens	118.5969	0	0	0	7.9932	9.474	25.5201	0	13.5736	43.2239	2.2798	374.941	222.6464	0	11921.0596	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales A;f_Rhizobiaceae A;g_Ochrobactrum A;s_Ochrobactrum A quorumnocens
s_Pseudochrobactrum saccharolyticum	112.0117	0	0	0	11.6264	0	0	5.3247	169.9473	28.7025	3.7708	164.8355	439.6678	0	11776.7258	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales A;f_Rhizobiaceae A;g_Pseudochrobactrum;s_Pseudochrobactrum saccharolyticum
