species	S149	S150	S152	S153	S157	S113	S114	S130	S146	S802	S20	S27	S32	S45	S107	taxonomy
s_Unclassified_g_Giesbergeria	725.3268	0	0	0	25.7951	0	0	33.758	74.4799	29.5289	5.9624	18494.9692	50.773	0	119.4123	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Giesbergeria;s_Unclassified_g_Giesbergeria
s_Paracoccus sphaerophysae	3177.5414	102.579	0	0	18.388	6.0579	0	152.0762	4.0104	73.6249	9.0533	15197.2936	334.8886	0	232.3504	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Paracoccus;s_Paracoccus sphaerophysae
s_Paenochrobactrum gallinarii	337.5451	28.9817	7.5918	0	46.5596	0	0	36.3371	23.4951	59.9284	8.5218	167.5668	660.4116	0	17548.5731	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales A;f_Rhizobiaceae A;g_Paenochrobactrum;s_Paenochrobactrum gallinarii
s_Unclassified_f_Actinomycetaceae	2266.3405	2932.7679	8.5548	0	224.2623	42.9083	170.7606	52.1788	883.6421	2215.8686	50.8874	456.3956	5876.8431	85.2571	3526.898	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Actinomycetaceae;g_Unclassified_f_Actinomycetaceae;s_Unclassified_f_Actinomycetaceae
s_Unclassified_g_Brevibacterium	6369.3944	2527.016	73.4152	0	285.5302	29.3058	30.2316	581.5564	7344.1716	262.7221	188.1242	33.3179	719.3947	32.6481	131.6119	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Brevibacteriaceae;g_Brevibacterium;s_Unclassified_g_Brevibacterium
s_Clostridium sp000498355	34.8078	0	458.3635	0	4.5087	0	229.7191	9636.5708	8.9048	10.2104	5361.3828	60.9792	1941.1994	61.5842	386.7059	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium;s_Clostridium sp000498355
s_Unclassified_f_Micrococcaceae	5806.4207	1344.4097	17.3077	0	148.2746	9.1558	123.6056	286.2667	1397.3267	6442.4877	54.7963	509.6574	803.2586	64.1532	1128.9788	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Micrococcaceae;g_Unclassified_f_Micrococcaceae;s_Unclassified_f_Micrococcaceae
s_Aquifex sp003978875	69.5706	85.6485	3054.5094	3590.7718	707.583	3550.6723	2995.9616	136.5744	913.0075	7.514	3.4512	0.6751	1.7038	3008.94	1.735	d_Bacteria;p_Aquificota;c_Aquificae;o_Aquificales;f_Aquificaceae;g_Aquifex;s_Aquifex sp003978875
s_Oryzisolibacter propanilivorax	531.4298	0	0	0	36.5568	4.6259	5.7165	7.1546	53.3961	13.9309	4.3505	16805.4946	149.7415	0	75.6501	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Oryzisolibacter;s_Oryzisolibacter propanilivorax
s_Unclassified_g_Pseudomonas E	1485.9424	236.2141	174.0632	186.3293	140.3212	142.2397	42.3504	190.6598	210.9451	138.7654	11.4611	3537.5282	2355.339	28.9501	8725.7594	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas E;s_Unclassified_g_Pseudomonas E
s_Streptococcus sp000187445	790.853	7942.6385	1173.518	1068.4602	614.5684	755.7728	545.9864	13.4531	818.1321	2609.3206	3.0072	13.1189	46.4955	1062.3682	1.3689	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Streptococcaceae;g_Streptococcus;s_Streptococcus sp000187445
s_Unclassified_g_Shinella	1117.9985	116.0086	3.5304	0	192.0443	4.1101	54.1369	50.6045	59.9888	259.4351	7.8711	8121.0584	727.1718	3.2403	6645.6741	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_Shinella;s_Unclassified_g_Shinella
s_Unclassified_g_CCUG-7971	6734.8752	0	26.4507	0	18.4726	0	45.9953	4383.7831	9.1102	151.7423	146.7145	0	671.508	6.5719	4859.9142	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Peptostreptococcales;f_Peptostreptococcaceae;g_CCUG-7971;s_Unclassified_g_CCUG-7971
s_Unclassified_g_Pulveribacter	450.4359	15.5296	11.0243	0	14.937	0	11.7257	10.1235	36.8728	27.8784	1.4672	16240.997	135.7999	0	61.7137	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Pulveribacter;s_Unclassified_g_Pulveribacter
s_Thioglobus sp900180385	98.7125	758.1342	3371.5512	4266.0985	663.4301	2944.1516	1870.8809	13.9485	1283.4476	0	0.9132	0.8592	0	1505.9106	0.0712	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_PS1;f_Thioglobaceae;g_Thioglobus;s_Thioglobus sp900180385
s_Robertmurraya yapensis	134.9135	519.5108	1179.3089	4374.8413	555.9213	855.5364	7557.5363	16.9226	199.8158	0	8.3344	0	174.6273	929.3871	2.3196	d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales B;f_DSM-18226;g_Robertmurraya;s_Robertmurraya yapensis
s_Unclassified_f_Microbacteriaceae	2618.0029	1109.9975	185.3352	135.2746	154.5969	162.9486	341.2335	158.4051	608.8376	664.3953	24.0163	454.6309	561.741	134.8594	8972.0305	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Microbacteriaceae;g_Unclassified_f_Microbacteriaceae;s_Unclassified_f_Microbacteriaceae
s_Lysobacter sp015209725	284.2963	12.0277	0	0	0	3.3116	0	174.3963	4.5762	43.5572	5.5173	2229.4286	175.8717	0	13067.7542	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Xanthomonadaceae;g_Lysobacter;s_Lysobacter sp015209725
s_Unclassified_f_Rhodobacteraceae	2109.6932	410.2689	197.0873	1.5804	259.7194	41.0701	276.5905	161.7735	284.6073	659.3811	10.9872	9621.4232	401.5773	91.249	1236.5303	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Unclassified_f_Rhodobacteraceae;s_Unclassified_f_Rhodobacteraceae
s_Unclassified_g_Paraclostridium	323.2161	5.4801	1150.0551	0	68.6306	0	1529.5601	5488.511	11.4188	10.6942	4782.5132	9.9527	1727.8604	446.3797	203.8677	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Peptostreptococcales;f_Peptostreptococcaceae;g_Paraclostridium;s_Unclassified_g_Paraclostridium
s_Unclassified_c_Bacteroidia	162.7562	797.6039	2140.4814	2354.3761	705.5286	2233.9833	1634.2708	230.8795	907.1945	132.8141	41.7074	2390.8601	133.5416	1510.194	145.4174	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Unclassified_c_Bacteroidia;f_Unclassified_c_Bacteroidia;g_Unclassified_c_Bacteroidia;s_Unclassified_c_Bacteroidia
s_Escherichia sp004211955	12.7707	0	7.3129	0	7.9778	0	0	173.7681	54.696	25.2742	11325.6505	181.9439	3236.0998	0	6.9939	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia sp004211955
s_Unclassified_f_Fusobacteriaceae	10.7512	0.9348	98.9464	16.6494	1254.5722	10.5092	121.0991	8922.7857	0	0	883.2361	91.6255	2404.7858	1187.3952	11.0173	d_Bacteria;p_Fusobacteriota;c_Fusobacteriia;o_Fusobacteriales;f_Fusobacteriaceae;g_Unclassified_f_Fusobacteriaceae;s_Unclassified_f_Fusobacteriaceae
s_Unclassified_g_Arachnia	3346.2107	212.9916	0	0	21.0586	0	65.8041	256.485	260.9069	287.0597	17.652	686.2667	1816.1132	0	7365.2234	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Propionibacteriales;f_Propionibacteriaceae;g_Arachnia;s_Unclassified_g_Arachnia
s_Aeromonas cavernicola	477.471	1648.8062	1819.2346	1456.6585	2526.6516	1252.327	1900.2977	21.7054	1024.2145	293.3539	7.369	8.7053	36.3448	1723.9336	7.7776	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Aeromonadaceae;g_Aeromonas;s_Aeromonas cavernicola
s_Pseudomonas E fluorescens BA	582.3758	41.8558	20.3535	8.8397	48.175	15.294	9.843	51.734	23.1241	84.8195	6.4715	314.8929	1090.5468	0	11798.1866	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas E;s_Pseudomonas E fluorescens BA
s_Unclassified_g_Kaistella	293.4449	0	0	0	0	0	0	311.4541	0	0	14.6837	13356.7983	92.8579	0	17.5849	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_Weeksellaceae;g_Kaistella;s_Unclassified_g_Kaistella
s_Cetobacterium A sp905216205	0	0	78.3486	0	43.965	0	13.5466	10266.8164	0	0	242.1394	83.963	2811.0062	458.7212	5.3691	d_Bacteria;p_Fusobacteriota;c_Fusobacteriia;o_Fusobacteriales;f_Fusobacteriaceae;g_Cetobacterium A;s_Cetobacterium A sp905216205
s_Unclassified_f_Rhizobiaceae A	246.9061	26.7036	0	0	2.757	0	14.6622	3.6937	80.304	42.4295	5.6011	266.2257	388.0186	0	12916.5631	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales A;f_Rhizobiaceae A;g_Unclassified_f_Rhizobiaceae A;s_Unclassified_f_Rhizobiaceae A
s_Corynebacterium amycolatum A	633.0277	1252.5936	0	0	143.8087	0	4.1692	112.8281	267.4899	10917.5125	1.8851	29.5906	38.3159	0	49.0399	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Mycobacteriaceae;g_Corynebacterium;s_Corynebacterium amycolatum A
s_Stenotrophomonas maltophilia	1612.2258	11.3699	0	0	21.3881	0	6.224	158.4545	15.5527	11.5227	5.4269	332.9848	2027.2117	0	9113.541	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Xanthomonadaceae;g_Stenotrophomonas;s_Stenotrophomonas maltophilia
s_Escherichia sp005843885	26.964	0	20.4458	0	83.9714	0	0	78.864	34.1589	22.1382	9371.6875	182.2862	3408.7213	0	9.5385	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia sp005843885
s_Plesiomonas shigelloides	18.449	23.1532	119.8589	0	77.306	0	8452.1522	902.4702	10.2594	130.611	813.6796	51.4114	1577.5087	781.8249	13.6737	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Plesiomonas;s_Plesiomonas shigelloides
s_Escherichia sp001660175	25.8656	0	0	0	28.5065	0	4.721	87.258	67.6977	40.8943	9701.8326	159.6617	2824.4887	0	7.6347	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia sp001660175
s_Escherichia sp002965065	23.1091	0	0	5.5618	7.008	0	0	74.3512	35.3105	25.6542	9010.3327	252.3807	3406.5231	0	5.9	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia sp002965065
s_QGON01 sp003660235	132.0826	137.668	2255.7484	2529.7012	560.3265	2828.2901	1553.9815	0	769.5035	35.7932	1.807	1.5452	24.8199	1987.151	0.8047	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Chromatiales;f_Sedimenticolaceae;g_QGON01;s_QGON01 sp003660235
s_DB6-IX sp002903145	51.8344	629.1398	2499.7999	2528.7241	734.297	2146.4771	1465.2039	6.1759	473.5503	105.1537	0	0	36.0851	2090.8818	0	d_Bacteria;p_Bdellovibrionota;c_Bacteriovoracia;o_Bacteriovoracales;f_Bacteriovoracaceae;g_DB6-IX;s_DB6-IX sp002903145
s_Unclassified_f_Sphingomonadaceae	1858.1598	28.7465	349.7145	321.866	101.1222	546.3833	353.5766	124.2204	176.1447	0	10.556	8151.4191	66.2084	533.7458	133.5274	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Unclassified_f_Sphingomonadaceae;s_Unclassified_f_Sphingomonadaceae
s_Paraglaciecola sp011378905	184.8635	142.3194	2008.2562	2267.0214	480.488	1968.2877	1472.0091	5.2335	1842.9197	112.6392	2.0698	0.9429	7.5752	2164.0165	1.3521	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Alteromonadaceae;g_Paraglaciecola;s_Paraglaciecola sp011378905
s_Stenotrophomonas maltophilia L	1069.1212	39.0822	20.9684	4.3927	27.0788	6.9213	21.3972	96.1535	114.8487	16.8417	5.2552	361.7524	1941.1563	0	8929.7393	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Xanthomonadaceae;g_Stenotrophomonas;s_Stenotrophomonas maltophilia L
s_Flaviflexus huanghaiensis	103.9692	26.4256	0	0	7.9738	0	0	24.3465	10.2618	73.8784	4.2029	74.4607	159.4005	0	11970.7483	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Actinomycetaceae;g_Flaviflexus;s_Flaviflexus huanghaiensis
s_Rothia halotolerans	2524.678	1038.9223	0	0	116.5156	12.0883	51.1283	136.4297	1330.8224	6072.2078	10.1525	498.0981	351.0411	38.9795	269.4012	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Micrococcaceae;g_Rothia;s_Rothia halotolerans
s_UBA1096 sp002684915	130.6935	179.3145	2311.6983	1799.9667	754.2415	2703.4124	1501.1368	0	1139.2669	85.2037	6.3727	15.8604	65.0228	1755.1558	1.3233	d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Pedosphaerales;f_UBA1096;g_UBA1096;s_UBA1096 sp002684915
s_Escherichia fergusonii	40.4524	0	9.6074	0	9.3829	0	0	130.5328	74.4464	53.742	8369.7959	201.1068	3394.8715	0	13.2253	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia fergusonii
s_Kocuria carniphila	8229.5289	487.6107	0	0	20.4361	3.6807	5.3693	587.6773	27.3217	673.7835	47.3343	1468.4396	319.2348	0	154.1935	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Micrococcaceae;g_Kocuria;s_Kocuria carniphila
s_Arctic96AD-7 sp002685535	3027.1718	97.3321	324.0849	279.9053	355.7314	496.3166	264.4289	0	4099.3793	0	1.8054	25.1636	5.3341	2977.1528	1.9543	d_Bacteria;p_SAR324;c_SAR324;o_SAR324;f_NAC60-12;g_Arctic96AD-7;s_Arctic96AD-7 sp002685535
s_Ochrobactrum A quorumnocens	84.7812	0	0	0	4.9056	3.7862	10.3381	0	6.4393	35.7516	2.0985	329.9484	198.6133	0	11096.5401	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales A;f_Rhizobiaceae A;g_Ochrobactrum A;s_Ochrobactrum A quorumnocens
s_Pseudochrobactrum saccharolyticum	80.0737	0	0	0	7.1355	0	0	4.8356	80.6225	23.7406	3.471	145.0554	392.2089	0	10962.1891	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales A;f_Rhizobiaceae A;g_Pseudochrobactrum;s_Pseudochrobactrum saccharolyticum
s_Unclassified_g_Luteimonas	3044.2367	79.3874	2.7558	21.5273	18.8874	0	0	371.2024	28.8486	43.4072	17.4977	7735.1022	140.971	0	111.8217	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Xanthomonadaceae;g_Luteimonas;s_Unclassified_g_Luteimonas
s_Unclassified_f_Weeksellaceae	373.9859	0	0	0	0	0	4.8796	384.9167	0	1.6045	10.1321	10743.1112	53.6031	12.7835	18.4572	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_Weeksellaceae;g_Unclassified_f_Weeksellaceae;s_Unclassified_f_Weeksellaceae
s_Corynebacterium amycolatum	623.6495	904.0014	0	0	60.2494	0	0	113.2379	320.1578	9437.7401	1.1648	28.1957	54.4239	5.2703	30.3785	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Mycobacteriaceae;g_Corynebacterium;s_Corynebacterium amycolatum
s_Unclassified_g_Clostridium	433.7959	50.9371	65.7383	0	24.4471	0	188.5977	4845.3274	0	4.0407	2643.726	115.0049	2530.3028	72.2972	333.0591	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium;s_Unclassified_g_Clostridium
s_Unclassified_g_Mobiluncus	2199.3295	1008.7334	35.1858	0	431.2659	78.6076	38.1746	30.5494	834.2612	559.6174	5.8405	362.5269	2605.1003	133.4095	2513.8132	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Actinomycetaceae;g_Mobiluncus;s_Unclassified_g_Mobiluncus
s_Alcaligenes pakistanensis	121.7935	0	44.1574	22.302	218.4959	7.5723	58.9087	5.1627	2.0771	19.0228	8.4842	93.3573	389.7142	0	9713.4243	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Alcaligenes;s_Alcaligenes pakistanensis
s_Unclassified_f_Propionibacteriaceae	2657.8204	221.5409	3.402	0	268.7936	30.9346	3.2496	384.0554	1384.8042	1223.7466	27.9318	362.4157	818.0969	0	3223.6576	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Propionibacteriales;f_Propionibacteriaceae;g_Unclassified_f_Propionibacteriaceae;s_Unclassified_f_Propionibacteriaceae
s_Unclassified_o_Burkholderiales	185.3658	0	819.347	818.7848	273.9531	691.7832	540.9356	23.044	416.4836	1.474	39.5576	5691.2474	69.3665	648.0533	380.2438	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Unclassified_o_Burkholderiales;g_Unclassified_o_Burkholderiales;s_Unclassified_o_Burkholderiales
s_Giesbergeria sp012932145	444.6823	9.521	0	0	0	0	0	20.2046	59.6739	2.8389	1.5343	9927.275	29.1286	0	71.6747	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Giesbergeria;s_Giesbergeria sp012932145
s_Flavobacterium sp011751075	0	0	2574.675	2600.3775	491.6717	2034.6119	1178.2254	0	202.0286	0	0	1.1805	5.0656	1280.0093	0.8873	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_Flavobacteriaceae;g_Flavobacterium;s_Flavobacterium sp011751075
s_Kluyvera georgiana	1089.9603	4485.3455	360.8334	0	936.9303	84.357	1171.9672	18.2849	474.7798	1307.2202	42.437	6.4204	37.2532	303.6926	3.3998	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Kluyvera;s_Kluyvera georgiana
s_Helicobacter H anseris	154.9339	14.9242	77.2415	33.9184	7339.215	11.0542	188.3788	83.0023	7.1124	0	7.573	316.7246	23.297	1940.5337	49.6298	d_Bacteria;p_Campylobacterota;c_Campylobacteria;o_Campylobacterales;f_Helicobacteraceae;g_Helicobacter H;s_Helicobacter H anseris
s_Stenotrophomonas maltophilia A	1630.5662	0	0	0	10.8743	0	0	39.7488	23.5003	9.4663	3.5008	352.9858	3302.4153	8.5149	4799.516	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Xanthomonadaceae;g_Stenotrophomonas;s_Stenotrophomonas maltophilia A
s_Tissierella B creatinini	197.6947	274.3826	1696.7644	1079.5342	1379.8897	1846.2177	1651.5145	60.788	856.0509	19.7296	2.7352	3.4589	74.5994	1028.7192	1.538	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Tissierellales;f_Tissierellaceae;g_Tissierella B;s_Tissierella B creatinini
s_Unclassified_f_Pasteurellaceae	76.898	20.1134	316.3575	259.512	110.2755	67.1073	4658.4878	420.2197	270.6523	2.8253	2467.8014	1159.3116	156.3167	179.5965	0.7109	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Pasteurellaceae;g_Unclassified_f_Pasteurellaceae;s_Unclassified_f_Pasteurellaceae
s_Pseudidiomarina aestuarii A	60.8455	0	1835.3388	1808.7329	235.7531	1472.7734	1256.1082	0	1811.1827	0	6.5477	0	20.9985	1637.9183	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Alteromonadaceae;g_Pseudidiomarina;s_Pseudidiomarina aestuarii A
s_Unclassified_p_Myxococcota	117.1314	393.7403	1634.7652	1875.6995	395.5373	1932.3875	1120.661	10.7003	506.8105	230.0772	0.9239	0.7178	18.3652	1771.0224	0.4818	d_Bacteria;p_Myxococcota;c_Unclassified_p_Myxococcota;o_Unclassified_p_Myxococcota;f_Unclassified_p_Myxococcota;g_Unclassified_p_Myxococcota;s_Unclassified_p_Myxococcota
s_Epulopiscium C sp002007315	5.3314	0	1588.7767	1712.0597	554.7553	2833.7813	989.6808	40.6513	143.158	38.1795	4.2037	0	34.6729	2010.708	1.5854	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Cellulosilyticaceae;g_Epulopiscium C;s_Epulopiscium C sp002007315
s_Boudabousia sp019218365	1354.4327	533.0664	38.514	0	99.8819	14.6244	144.6144	40.2756	1043.3915	1116.9648	39.959	267.9573	3310.778	31.4293	1505.5741	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Actinomycetaceae;g_Boudabousia;s_Boudabousia sp019218365
s_Unclassified_p_Actinobacteriota	1560.9232	1351.6726	484.3787	708.4471	483.3346	378.5257	419.6629	145.5845	404.1677	689.0783	24.1903	333.893	368.9646	235.1153	1899.0608	d_Bacteria;p_Actinobacteriota;c_Unclassified_p_Actinobacteriota;o_Unclassified_p_Actinobacteriota;f_Unclassified_p_Actinobacteriota;g_Unclassified_p_Actinobacteriota;s_Unclassified_p_Actinobacteriota
s_UBA4719 sp014377705	2528.2588	0	0	0	16.2344	85.5292	87.7623	0	106.1736	0	0	1.6009	0	6586.8067	2.2027	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Dermatophilaceae;g_UBA4719;s_UBA4719 sp014377705
s_Cetobacterium A sp000799075	10.9306	0	33.392	8.9644	56.365	6.2944	11.4149	6658.3049	0	0	211.9319	59.7387	1889.2178	367.3174	3.2664	d_Bacteria;p_Fusobacteriota;c_Fusobacteriia;o_Fusobacteriales;f_Fusobacteriaceae;g_Cetobacterium A;s_Cetobacterium A sp000799075
s_Unclassified_f_Dermatophilaceae	6628.1018	475.0998	19.0164	0	37.3956	8.7255	0	488.1751	71.2934	54.2258	16.664	104.1577	129.1512	0	857.5381	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Dermatophilaceae;g_Unclassified_f_Dermatophilaceae;s_Unclassified_f_Dermatophilaceae
s_Unclassified_o_Lactobacillales	53.2528	0	225.8389	0	149.0304	27.7504	163.1021	1244.5632	245.9064	2436.3979	129.0095	740.6552	1519.8173	234.6764	1584.1219	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Unclassified_o_Lactobacillales;g_Unclassified_o_Lactobacillales;s_Unclassified_o_Lactobacillales
s_Unclassified_g_Cutibacterium	2056.9715	487.6588	0	0	258.717	0	12.0543	412.0284	2972.8149	1795.7303	48.3128	89.0518	492.266	0	25.1394	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Propionibacteriales;f_Propionibacteriaceae;g_Cutibacterium;s_Unclassified_g_Cutibacterium
s_Corynebacterium pelargi	403.0119	883.8861	150.6083	0	6.3211	17.7336	51.0586	2180.3913	638.6998	1407.7826	7.4368	19.2323	2181.6257	34.2098	665.4922	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Mycobacteriaceae;g_Corynebacterium;s_Corynebacterium pelargi
s_Escherichia coli E	0	0	3.1534	0	4.3147	0	0	51.1515	49.5291	13.4733	5639.2708	143.6156	2527.3081	0	10.1612	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli E
s_Brevundimonas bullata	170.3445	0	0	0	0	0	0	20.445	14.9414	29.5508	6.7001	7881.8228	201.264	0	94.3609	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Caulobacterales;f_Caulobacteraceae;g_Brevundimonas;s_Brevundimonas bullata
s_Unclassified_f_Rhizobiaceae	249.8836	46.7144	0	0	28.6463	2.5622	0	26.342	93.6122	97.1037	5.1131	2321.7015	288.9243	0	5164.2007	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_Unclassified_f_Rhizobiaceae;s_Unclassified_f_Rhizobiaceae
s_Unclassified_g_Aeromonas	72.5018	0	1464.6969	1821.4949	277.9684	1516.37	1203.0442	16.108	759.8545	2.1935	4.4696	9.9388	28.3011	1051.5546	23.5968	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Aeromonadaceae;g_Aeromonas;s_Unclassified_g_Aeromonas
s_Unclassified_g_Gallibacterium	75.3397	12.1786	307.5601	214.155	71.608	44.3211	4171.6925	263.802	255.1388	3.8262	1647.1106	855.6805	107.2286	150.9887	9.3618	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Pasteurellaceae;g_Gallibacterium;s_Unclassified_g_Gallibacterium
s_Paenalcaligenes intestinipullorum	1546.2054	143.8637	0	0	81.7249	0	0	14.5804	55.485	9.0241	7.2502	134.9908	3131.3419	0	2875.9619	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Paenalcaligenes;s_Paenalcaligenes intestinipullorum
